split,episode,initial_demo_id,positive_success,cau_success,oracle_success,positive_top_prob,positive_entropy,positive_logit_gap,positive_top_scale_mean,positive_support_margin,positive_support_pos_dist,positive_support_neg_dist,cau_top_prob,cau_entropy,cau_logit_gap,cau_top_scale_mean,cau_support_margin,cau_support_pos_dist,cau_support_neg_dist,positive_cau_action_l2,positive_logp_self,positive_logp_under_cau,positive_logp_margin_vs_cau,cau_logp_self,cau_logp_under_positive,cau_logp_margin_vs_positive,cau_minus_positive_top_prob,cau_minus_positive_entropy,cau_minus_positive_logit_gap,cau_minus_positive_support_margin
707,21,demo_29,0,1,1,1.0,0.0,21.873003,0.155069,0.764609,1.649773,2.414382,1.0,0.0,19.288876,0.129451,0.83744,1.495625,2.333066,0.176687,15.39242,15.55589,-0.16347,15.85745,15.178804,0.678646,0.0,0.0,-2.584127,0.072831
707,22,demo_39,0,1,1,1.0,0.0,22.349503,0.15345,-0.412825,3.421534,3.008708,1.0,0.0,19.419174,0.115597,-0.285919,3.272193,2.986274,0.201368,15.591321,16.093042,-0.501721,16.434292,15.422788,1.011504,0.0,0.0,-2.930329,0.126906
707,23,demo_45,1,1,1,1.0,0.0,23.932133,0.138361,-1.765876,3.269234,1.503358,1.0,0.0,20.878845,0.116484,-1.984316,3.280261,1.295945,0.275954,16.359737,16.085711,0.274026,16.766983,15.889732,0.877251,0.0,0.0,-3.053288,-0.21844
707,24,demo_53,1,1,1,1.0,0.0,22.616005,0.148472,-0.682471,2.491272,1.808801,1.0,0.0,19.91128,0.112899,-0.550647,2.336123,1.785475,0.218096,15.785026,16.23204,-0.447014,16.607624,15.60408,1.003544,0.0,0.0,-2.704725,0.131824
707,25,demo_81,0,1,1,1.0,0.0,23.950775,0.145813,-1.177822,2.729491,1.551669,1.0,0.0,20.544203,0.122474,-1.178599,2.49683,1.31823,0.251841,16.044046,15.913008,0.131038,16.499357,15.643011,0.856346,0.0,0.0,-3.406572,-0.000777
707,26,demo_89,1,1,1,1.0,0.0,23.686993,0.14671,-0.065655,2.117547,2.051892,1.0,0.0,20.277418,0.119552,0.079879,1.78551,1.86539,0.297768,16.032761,15.814827,0.217934,16.543579,15.547029,0.99655,0.0,0.0,-3.409575,0.145534
707,27,demo_99,1,1,1,1.0,0.0,24.542175,0.137315,-0.983156,2.904956,1.9218,1.0,0.0,21.204433,0.116846,-0.981016,2.740681,1.759666,0.265791,16.530205,16.066223,0.463982,16.882832,15.938177,0.944655,0.0,0.0,-3.337742,0.00214
707,28,demo_105,1,1,1,1.0,0.0,24.040712,0.133764,-1.757875,3.133543,1.375667,1.0,0.0,21.176508,0.111959,-1.839722,3.122319,1.282597,0.258269,16.599039,16.254202,0.344837,16.967747,16.09581,0.871937,0.0,0.0,-2.864204,-0.081847
707,29,demo_189,1,1,1,1.0,0.0,22.867067,0.136341,-0.661057,2.635478,1.974422,1.0,0.0,20.582203,0.109497,-0.785681,2.598757,1.813076,0.19121,16.31797,16.453236,-0.135266,16.893671,16.010744,0.882927,0.0,0.0,-2.284864,-0.124624
707,30,demo_5,0,1,1,1.0,0.0,22.73954,0.144724,-0.148153,2.236892,2.088738,1.0,0.0,20.182091,0.113666,-0.287444,2.227332,1.939888,0.215697,15.932358,16.206532,-0.274174,16.637789,15.659585,0.978204,0.0,0.0,-2.557449,-0.139291
707,31,demo_29,1,1,1,1.0,0.0,21.873003,0.155069,0.764609,1.649773,2.414382,1.0,0.0,19.288876,0.129451,0.83744,1.495625,2.333066,0.176687,15.39242,15.55589,-0.16347,15.85745,15.178804,0.678646,0.0,0.0,-2.584127,0.072831
707,32,demo_39,0,1,1,1.0,0.0,22.349503,0.15345,-0.412825,3.421534,3.008708,1.0,0.0,19.419174,0.115597,-0.285919,3.272193,2.986274,0.201368,15.591321,16.093042,-0.501721,16.434292,15.422788,1.011504,0.0,0.0,-2.930329,0.126906
707,33,demo_45,1,1,1,1.0,0.0,23.932133,0.138361,-1.765876,3.269234,1.503358,1.0,0.0,20.878845,0.116484,-1.984316,3.280261,1.295945,0.275954,16.359737,16.085711,0.274026,16.766983,15.889732,0.877251,0.0,0.0,-3.053288,-0.21844
707,34,demo_53,1,1,1,1.0,0.0,22.616005,0.148472,-0.682471,2.491272,1.808801,1.0,0.0,19.91128,0.112899,-0.550647,2.336123,1.785475,0.218096,15.785026,16.23204,-0.447014,16.607624,15.60408,1.003544,0.0,0.0,-2.704725,0.131824
707,35,demo_81,0,1,1,1.0,0.0,23.950775,0.145813,-1.177822,2.729491,1.551669,1.0,0.0,20.544203,0.122474,-1.178599,2.49683,1.31823,0.251841,16.044046,15.913008,0.131038,16.499357,15.643011,0.856346,0.0,0.0,-3.406572,-0.000777
707,36,demo_89,1,1,1,1.0,0.0,23.686993,0.14671,-0.065655,2.117547,2.051892,1.0,0.0,20.277418,0.119552,0.079879,1.78551,1.86539,0.297768,16.032761,15.814827,0.217934,16.543579,15.547029,0.99655,0.0,0.0,-3.409575,0.145534
707,37,demo_99,1,1,1,1.0,0.0,24.542175,0.137315,-0.983156,2.904956,1.9218,1.0,0.0,21.204433,0.116846,-0.981016,2.740681,1.759666,0.265791,16.530205,16.066223,0.463982,16.882832,15.938177,0.944655,0.0,0.0,-3.337742,0.00214
707,38,demo_105,1,1,1,1.0,0.0,24.040712,0.133764,-1.757875,3.133543,1.375667,1.0,0.0,21.176508,0.111959,-1.839722,3.122319,1.282597,0.258269,16.599039,16.254202,0.344837,16.967747,16.09581,0.871937,0.0,0.0,-2.864204,-0.081847
707,39,demo_189,1,1,1,1.0,0.0,22.867067,0.136341,-0.661057,2.635478,1.974422,1.0,0.0,20.582203,0.109497,-0.785681,2.598757,1.813076,0.19121,16.31797,16.453236,-0.135266,16.893671,16.010744,0.882927,0.0,0.0,-2.284864,-0.124624
707,40,demo_5,0,1,1,1.0,0.0,22.73954,0.144724,-0.148153,2.236892,2.088738,1.0,0.0,20.182091,0.113666,-0.287444,2.227332,1.939888,0.215697,15.932358,16.206532,-0.274174,16.637789,15.659585,0.978204,0.0,0.0,-2.557449,-0.139291
707,41,demo_29,1,1,1,1.0,0.0,21.873003,0.155069,0.764609,1.649773,2.414382,1.0,0.0,19.288876,0.129451,0.83744,1.495625,2.333066,0.176687,15.39242,15.55589,-0.16347,15.85745,15.178804,0.678646,0.0,0.0,-2.584127,0.072831
707,42,demo_39,0,1,1,1.0,0.0,22.349503,0.15345,-0.412825,3.421534,3.008708,1.0,0.0,19.419174,0.115597,-0.285919,3.272193,2.986274,0.201368,15.591321,16.093042,-0.501721,16.434292,15.422788,1.011504,0.0,0.0,-2.930329,0.126906
707,43,demo_45,1,1,1,1.0,0.0,23.932133,0.138361,-1.765876,3.269234,1.503358,1.0,0.0,20.878845,0.116484,-1.984316,3.280261,1.295945,0.275954,16.359737,16.085711,0.274026,16.766983,15.889732,0.877251,0.0,0.0,-3.053288,-0.21844
707,44,demo_53,1,1,1,1.0,0.0,22.616005,0.148472,-0.682471,2.491272,1.808801,1.0,0.0,19.91128,0.112899,-0.550647,2.336123,1.785475,0.218096,15.785026,16.23204,-0.447014,16.607624,15.60408,1.003544,0.0,0.0,-2.704725,0.131824
707,45,demo_81,1,1,1,1.0,0.0,23.950775,0.145813,-1.177822,2.729491,1.551669,1.0,0.0,20.544203,0.122474,-1.178599,2.49683,1.31823,0.251841,16.044046,15.913008,0.131038,16.499357,15.643011,0.856346,0.0,0.0,-3.406572,-0.000777
707,46,demo_89,1,1,1,1.0,0.0,23.686993,0.14671,-0.065655,2.117547,2.051892,1.0,0.0,20.277418,0.119552,0.079879,1.78551,1.86539,0.297768,16.032761,15.814827,0.217934,16.543579,15.547029,0.99655,0.0,0.0,-3.409575,0.145534
707,47,demo_99,1,1,1,1.0,0.0,24.542175,0.137315,-0.983156,2.904956,1.9218,1.0,0.0,21.204433,0.116846,-0.981016,2.740681,1.759666,0.265791,16.530205,16.066223,0.463982,16.882832,15.938177,0.944655,0.0,0.0,-3.337742,0.00214
707,48,demo_105,1,1,1,1.0,0.0,24.040712,0.133764,-1.757875,3.133543,1.375667,1.0,0.0,21.176508,0.111959,-1.839722,3.122319,1.282597,0.258269,16.599039,16.254202,0.344837,16.967747,16.09581,0.871937,0.0,0.0,-2.864204,-0.081847
707,49,demo_189,1,1,1,1.0,0.0,22.867067,0.136341,-0.661057,2.635478,1.974422,1.0,0.0,20.582203,0.109497,-0.785681,2.598757,1.813076,0.19121,16.31797,16.453236,-0.135266,16.893671,16.010744,0.882927,0.0,0.0,-2.284864,-0.124624
808,0,demo_5,1,1,1,1.0,1e-06,16.874853,0.101799,-0.446099,2.206434,1.760336,1.0,0.0,21.320341,0.110384,-0.539443,2.246522,1.70708,0.086451,16.667198,16.128036,0.539162,16.243811,16.517109,-0.273298,0.0,-1e-06,4.445488,-0.093344
808,1,demo_29,1,1,1,1.0,2e-06,15.769907,0.106716,-0.498964,3.304251,2.805287,1.0,0.0,20.282362,0.102798,-0.490788,3.319761,2.828973,0.061266,16.437389,16.646051,-0.208662,16.730068,16.347862,0.382206,0.0,-2e-06,4.512455,0.008176
808,2,demo_39,0,0,0,1.0,1e-06,16.561943,0.109106,0.256227,3.163673,3.4199,1.0,0.0,21.388697,0.115061,0.265361,3.173675,3.439036,0.062163,16.44585,16.01218,0.43367,16.106709,16.338688,-0.231979,0.0,-1e-06,4.826754,0.009134
808,3,demo_45,1,1,1,1.0,1e-06,17.0172,0.098783,-1.001284,2.489581,1.488298,1.0,0.0,21.990429,0.102721,-0.940644,2.513453,1.572809,0.104303,16.860119,16.484184,0.375935,16.649483,16.666874,-0.017391,0.0,-1e-06,4.973229,0.06064
808,4,demo_53,1,1,1,1.0,1e-06,16.836502,0.099253,-0.28676,2.497124,2.210364,1.0,0.0,22.082369,0.107727,-0.318308,2.492899,2.174591,0.022991,16.893122,16.300568,0.592554,16.391354,16.784098,-0.392744,0.0,-1e-06,5.245867,-0.031548
808,5,demo_81,1,1,1,1.0,1e-06,16.836946,0.104656,-0.57965,2.304705,1.725055,1.0,0.0,21.572311,0.104268,-0.546081,2.299073,1.752992,0.080743,16.598782,16.498972,0.09981,16.622957,16.463306,0.159651,0.0,-1e-06,4.735365,0.033569
808,6,demo_89,1,0,1,1.0,1e-06,16.56847,0.09571,0.60149,1.953421,2.554911,1.0,0.0,22.158569,0.104012,0.600098,1.890244,2.490343,0.058534,17.153984,16.608303,0.545681,16.681137,17.080685,-0.399548,0.0,-1e-06,5.590099,-0.001392
808,7,demo_99,1,0,1,1.0,0.0,17.503906,0.094202,-1.67203,2.65255,0.980521,1.0,0.0,22.67536,0.0932,-1.576721,2.620398,1.043677,0.100117,17.214588,17.095125,0.119463,17.289017,17.028793,0.260224,0.0,0.0,5.171454,0.095309
808,8,demo_105,1,1,1,1.0,0.0,17.520411,0.092707,-0.452827,1.760375,1.307548,1.0,0.0,22.563007,0.096572,-0.494137,1.761372,1.267235,0.095454,17.207037,16.864214,0.342823,17.004074,17.041166,-0.037092,0.0,0.0,5.042596,-0.04131
808,9,demo_189,1,1,1,1.0,1e-06,17.226967,0.09422,-0.878956,1.905576,1.02662,1.0,0.0,21.922842,0.102111,-0.954696,1.917763,0.963067,0.081332,17.090797,16.591425,0.499372,16.704975,16.943705,-0.23873,0.0,-1e-06,4.695875,-0.07574
808,10,demo_5,0,0,0,1.0,1e-06,16.874853,0.101799,-0.446099,2.206434,1.760336,1.0,0.0,21.320341,0.110384,-0.539443,2.246522,1.70708,0.086451,16.667198,16.128036,0.539162,16.243811,16.517109,-0.273298,0.0,-1e-06,4.445488,-0.093344
808,11,demo_29,1,1,1,1.0,2e-06,15.769907,0.106716,-0.498964,3.304251,2.805287,1.0,0.0,20.282362,0.102798,-0.490788,3.319761,2.828973,0.061266,16.437389,16.646051,-0.208662,16.730068,16.347862,0.382206,0.0,-2e-06,4.512455,0.008176
808,12,demo_39,0,0,0,1.0,1e-06,16.561943,0.109106,0.256227,3.163673,3.4199,1.0,0.0,21.388697,0.115061,0.265361,3.173675,3.439036,0.062163,16.44585,16.01218,0.43367,16.106709,16.338688,-0.231979,0.0,-1e-06,4.826754,0.009134
808,13,demo_45,1,1,1,1.0,1e-06,17.0172,0.098783,-1.001284,2.489581,1.488298,1.0,0.0,21.990429,0.102721,-0.940644,2.513453,1.572809,0.104303,16.860119,16.484184,0.375935,16.649483,16.666874,-0.017391,0.0,-1e-06,4.973229,0.06064
808,14,demo_53,1,1,1,1.0,1e-06,16.836502,0.099253,-0.28676,2.497124,2.210364,1.0,0.0,22.082369,0.107727,-0.318308,2.492899,2.174591,0.022991,16.893122,16.300568,0.592554,16.391354,16.784098,-0.392744,0.0,-1e-06,5.245867,-0.031548
808,15,demo_81,1,1,1,1.0,1e-06,16.836946,0.104656,-0.57965,2.304705,1.725055,1.0,0.0,21.572311,0.104268,-0.546081,2.299073,1.752992,0.080743,16.598782,16.498972,0.09981,16.622957,16.463306,0.159651,0.0,-1e-06,4.735365,0.033569
808,16,demo_89,1,0,1,1.0,1e-06,16.56847,0.09571,0.60149,1.953421,2.554911,1.0,0.0,22.158569,0.104012,0.600098,1.890244,2.490343,0.058534,17.153984,16.608303,0.545681,16.681137,17.080685,-0.399548,0.0,-1e-06,5.590099,-0.001392
808,17,demo_99,1,1,1,1.0,0.0,17.503906,0.094202,-1.67203,2.65255,0.980521,1.0,0.0,22.67536,0.0932,-1.576721,2.620398,1.043677,0.100117,17.214588,17.095125,0.119463,17.289017,17.028793,0.260224,0.0,0.0,5.171454,0.095309
808,18,demo_105,1,1,1,1.0,0.0,17.520411,0.092707,-0.452827,1.760375,1.307548,1.0,0.0,22.563007,0.096572,-0.494137,1.761372,1.267235,0.095454,17.207037,16.864214,0.342823,17.004074,17.041166,-0.037092,0.0,0.0,5.042596,-0.04131
808,19,demo_189,1,1,1,1.0,1e-06,17.226967,0.09422,-0.878956,1.905576,1.02662,1.0,0.0,21.922842,0.102111,-0.954696,1.917763,0.963067,0.081332,17.090797,16.591425,0.499372,16.704975,16.943705,-0.23873,0.0,-1e-06,4.695875,-0.07574
808,20,demo_5,1,1,1,1.0,1e-06,16.874853,0.101799,-0.446099,2.206434,1.760336,1.0,0.0,21.320341,0.110384,-0.539443,2.246522,1.70708,0.086451,16.667198,16.128036,0.539162,16.243811,16.517109,-0.273298,0.0,-1e-06,4.445488,-0.093344
808,21,demo_29,1,1,1,1.0,2e-06,15.769907,0.106716,-0.498964,3.304251,2.805287,1.0,0.0,20.282362,0.102798,-0.490788,3.319761,2.828973,0.061266,16.437389,16.646051,-0.208662,16.730068,16.347862,0.382206,0.0,-2e-06,4.512455,0.008176
808,22,demo_39,0,0,0,1.0,1e-06,16.561943,0.109106,0.256227,3.163673,3.4199,1.0,0.0,21.388697,0.115061,0.265361,3.173675,3.439036,0.062163,16.44585,16.01218,0.43367,16.106709,16.338688,-0.231979,0.0,-1e-06,4.826754,0.009134
808,23,demo_45,1,1,1,1.0,1e-06,17.0172,0.098783,-1.001284,2.489581,1.488298,1.0,0.0,21.990429,0.102721,-0.940644,2.513453,1.572809,0.104303,16.860119,16.484184,0.375935,16.649483,16.666874,-0.017391,0.0,-1e-06,4.973229,0.06064
808,24,demo_53,1,1,1,1.0,1e-06,16.836502,0.099253,-0.28676,2.497124,2.210364,1.0,0.0,22.082369,0.107727,-0.318308,2.492899,2.174591,0.022991,16.893122,16.300568,0.592554,16.391354,16.784098,-0.392744,0.0,-1e-06,5.245867,-0.031548
808,25,demo_81,1,1,1,1.0,1e-06,16.836946,0.104656,-0.57965,2.304705,1.725055,1.0,0.0,21.572311,0.104268,-0.546081,2.299073,1.752992,0.080743,16.598782,16.498972,0.09981,16.622957,16.463306,0.159651,0.0,-1e-06,4.735365,0.033569
808,26,demo_89,1,0,1,1.0,1e-06,16.56847,0.09571,0.60149,1.953421,2.554911,1.0,0.0,22.158569,0.104012,0.600098,1.890244,2.490343,0.058534,17.153984,16.608303,0.545681,16.681137,17.080685,-0.399548,0.0,-1e-06,5.590099,-0.001392
808,27,demo_99,1,1,1,1.0,0.0,17.503906,0.094202,-1.67203,2.65255,0.980521,1.0,0.0,22.67536,0.0932,-1.576721,2.620398,1.043677,0.100117,17.214588,17.095125,0.119463,17.289017,17.028793,0.260224,0.0,0.0,5.171454,0.095309
808,28,demo_105,1,1,1,1.0,0.0,17.520411,0.092707,-0.452827,1.760375,1.307548,1.0,0.0,22.563007,0.096572,-0.494137,1.761372,1.267235,0.095454,17.207037,16.864214,0.342823,17.004074,17.041166,-0.037092,0.0,0.0,5.042596,-0.04131
808,29,demo_189,1,0,1,1.0,1e-06,17.226967,0.09422,-0.878956,1.905576,1.02662,1.0,0.0,21.922842,0.102111,-0.954696,1.917763,0.963067,0.081332,17.090797,16.591425,0.499372,16.704975,16.943705,-0.23873,0.0,-1e-06,4.695875,-0.07574
808,30,demo_5,1,1,1,1.0,1e-06,16.874853,0.101799,-0.446099,2.206434,1.760336,1.0,0.0,21.320341,0.110384,-0.539443,2.246522,1.70708,0.086451,16.667198,16.128036,0.539162,16.243811,16.517109,-0.273298,0.0,-1e-06,4.445488,-0.093344
808,31,demo_29,1,1,1,1.0,2e-06,15.769907,0.106716,-0.498964,3.304251,2.805287,1.0,0.0,20.282362,0.102798,-0.490788,3.319761,2.828973,0.061266,16.437389,16.646051,-0.208662,16.730068,16.347862,0.382206,0.0,-2e-06,4.512455,0.008176
808,32,demo_39,0,0,0,1.0,1e-06,16.561943,0.109106,0.256227,3.163673,3.4199,1.0,0.0,21.388697,0.115061,0.265361,3.173675,3.439036,0.062163,16.44585,16.01218,0.43367,16.106709,16.338688,-0.231979,0.0,-1e-06,4.826754,0.009134
808,33,demo_45,1,1,1,1.0,1e-06,17.0172,0.098783,-1.001284,2.489581,1.488298,1.0,0.0,21.990429,0.102721,-0.940644,2.513453,1.572809,0.104303,16.860119,16.484184,0.375935,16.649483,16.666874,-0.017391,0.0,-1e-06,4.973229,0.06064
808,34,demo_53,1,1,1,1.0,1e-06,16.836502,0.099253,-0.28676,2.497124,2.210364,1.0,0.0,22.082369,0.107727,-0.318308,2.492899,2.174591,0.022991,16.893122,16.300568,0.592554,16.391354,16.784098,-0.392744,0.0,-1e-06,5.245867,-0.031548
808,35,demo_81,1,1,1,1.0,1e-06,16.836946,0.104656,-0.57965,2.304705,1.725055,1.0,0.0,21.572311,0.104268,-0.546081,2.299073,1.752992,0.080743,16.598782,16.498972,0.09981,16.622957,16.463306,0.159651,0.0,-1e-06,4.735365,0.033569
808,36,demo_89,1,1,1,1.0,1e-06,16.56847,0.09571,0.60149,1.953421,2.554911,1.0,0.0,22.158569,0.104012,0.600098,1.890244,2.490343,0.058534,17.153984,16.608303,0.545681,16.681137,17.080685,-0.399548,0.0,-1e-06,5.590099,-0.001392
808,37,demo_99,1,1,1,1.0,0.0,17.503906,0.094202,-1.67203,2.65255,0.980521,1.0,0.0,22.67536,0.0932,-1.576721,2.620398,1.043677,0.100117,17.214588,17.095125,0.119463,17.289017,17.028793,0.260224,0.0,0.0,5.171454,0.095309
808,38,demo_105,1,1,1,1.0,0.0,17.520411,0.092707,-0.452827,1.760375,1.307548,1.0,0.0,22.563007,0.096572,-0.494137,1.761372,1.267235,0.095454,17.207037,16.864214,0.342823,17.004074,17.041166,-0.037092,0.0,0.0,5.042596,-0.04131
808,39,demo_189,1,1,1,1.0,1e-06,17.226967,0.09422,-0.878956,1.905576,1.02662,1.0,0.0,21.922842,0.102111,-0.954696,1.917763,0.963067,0.081332,17.090797,16.591425,0.499372,16.704975,16.943705,-0.23873,0.0,-1e-06,4.695875,-0.07574
808,40,demo_5,0,1,1,1.0,1e-06,16.874853,0.101799,-0.446099,2.206434,1.760336,1.0,0.0,21.320341,0.110384,-0.539443,2.246522,1.70708,0.086451,16.667198,16.128036,0.539162,16.243811,16.517109,-0.273298,0.0,-1e-06,4.445488,-0.093344
808,41,demo_29,1,1,1,1.0,2e-06,15.769907,0.106716,-0.498964,3.304251,2.805287,1.0,0.0,20.282362,0.102798,-0.490788,3.319761,2.828973,0.061266,16.437389,16.646051,-0.208662,16.730068,16.347862,0.382206,0.0,-2e-06,4.512455,0.008176
808,42,demo_39,0,0,0,1.0,1e-06,16.561943,0.109106,0.256227,3.163673,3.4199,1.0,0.0,21.388697,0.115061,0.265361,3.173675,3.439036,0.062163,16.44585,16.01218,0.43367,16.106709,16.338688,-0.231979,0.0,-1e-06,4.826754,0.009134
808,43,demo_45,1,1,1,1.0,1e-06,17.0172,0.098783,-1.001284,2.489581,1.488298,1.0,0.0,21.990429,0.102721,-0.940644,2.513453,1.572809,0.104303,16.860119,16.484184,0.375935,16.649483,16.666874,-0.017391,0.0,-1e-06,4.973229,0.06064
808,44,demo_53,1,1,1,1.0,1e-06,16.836502,0.099253,-0.28676,2.497124,2.210364,1.0,0.0,22.082369,0.107727,-0.318308,2.492899,2.174591,0.022991,16.893122,16.300568,0.592554,16.391354,16.784098,-0.392744,0.0,-1e-06,5.245867,-0.031548
808,45,demo_81,1,1,1,1.0,1e-06,16.836946,0.104656,-0.57965,2.304705,1.725055,1.0,0.0,21.572311,0.104268,-0.546081,2.299073,1.752992,0.080743,16.598782,16.498972,0.09981,16.622957,16.463306,0.159651,0.0,-1e-06,4.735365,0.033569
808,46,demo_89,1,0,1,1.0,1e-06,16.56847,0.09571,0.60149,1.953421,2.554911,1.0,0.0,22.158569,0.104012,0.600098,1.890244,2.490343,0.058534,17.153984,16.608303,0.545681,16.681137,17.080685,-0.399548,0.0,-1e-06,5.590099,-0.001392
808,47,demo_99,1,1,1,1.0,0.0,17.503906,0.094202,-1.67203,2.65255,0.980521,1.0,0.0,22.67536,0.0932,-1.576721,2.620398,1.043677,0.100117,17.214588,17.095125,0.119463,17.289017,17.028793,0.260224,0.0,0.0,5.171454,0.095309
808,48,demo_105,1,1,1,1.0,0.0,17.520411,0.092707,-0.452827,1.760375,1.307548,1.0,0.0,22.563007,0.096572,-0.494137,1.761372,1.267235,0.095454,17.207037,16.864214,0.342823,17.004074,17.041166,-0.037092,0.0,0.0,5.042596,-0.04131
808,49,demo_189,1,1,1,1.0,1e-06,17.226967,0.09422,-0.878956,1.905576,1.02662,1.0,0.0,21.922842,0.102111,-0.954696,1.917763,0.963067,0.081332,17.090797,16.591425,0.499372,16.704975,16.943705,-0.23873,0.0,-1e-06,4.695875,-0.07574
